paIsTranslatable,FORMAT,INITIAL,MANDATORY,DECIMALS,paDecimalInformation,EXTENT,paDescriptionACM,paDomainType,LOB-SIZE,CLOB-CODEPAGE,paIsBlockable,CASE-SENSITIVE,paDomainSubType,DATA-TYPE,CLOB-COLLATION,CLOB-TYPE,name,id,parent,schema_Id
"","","","","","\n{&pa-WaehrungsNK_EW}\n","","","","","","","","","","","","Value Delivery Costs fix (hP)","PA0292:pA:dbdd44c1c1d154bedf11f60b6b210c27","PA0292:pA:0a9d744f5fb846989ff189dae5f8d779",0
"","","","","","\n{&pa-WaehrungsNK_EW}\n","","","","","","","","","","","","Value Delivery Costs var (hP)","PA0292:pA:dbdd44c1c1d154bedf11f60bbbd01017","PA0292:pA:0a9d744f5fb846989ff189dae5f8d779",0
"","\nz9\n","","","","","","","","","","","","","","","","Value Flow Category","PA0292:pA:d91a96911b908eb3df11b72206d0288c","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","\nx(6)\n","","","","","","","","","","","","","","","","Value Flow Group ID","PA0292:pA:d91a96911b908eb3df11b622581d81fe","PA0292:pA:3e9f387790214583874b48cb2872650a",0
"","\nz9\n","","","","","","","","","","","","","","","","Value Flow Type","PA0292:pA:d91a96911b908eb3df11b7221e35dda5","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","Value Group ID","PA0292:pA:a54d76609b31e280de11919774920f1d","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","","","","","","","","","","","","","","","","","ValueAdd1Fix","PA0292:pA:8cb0e5b180812491de1157d35564cce5","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","ValueAdd1Var","PA0292:pA:8cb0e5b180812491de1158d37dd67e19","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","ValueAdd2Fix","PA0292:pA:90c607f323f7328cde1134d4491ee915","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","ValueAdd2Var","PA0292:pA:90c607f323f7328cde1134d4bf188535","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"\nno\n","","","","","","","","","","","","","","","","","VarGen (char)","PA0292:pA:d12046210497ab81db11330771d7435d","PA0292:pA:f6e7e676c3f6388adb115107e8175df2",0
"\nno\n","\n->,>>>,>>9\n","","","","","","","","","","","","","","","","VarGen (int)","PA0292:pA:e5c0258544c72587db113d0716b4254b","PA0292:pA:f6e7e676c3f6388adb11520778aeb067",0
"","","","","","","","","","","","","","","","","","Variant (Part - Assembly)","PA0292:pA:a88121aa208d4883a683cee93f613cad","PA0292:pA:ca0f59e58fe7470cad307dee43a4eb1b",0
"","","","","","","","","","","","\nyes\n","","","","","","Variant (Part shipped)","PA0292:pA:6d9fc378ee6b41c8ad35cd74ac31d52d","PA0292:pA:ca0f59e58fe7470cad307dee43a4eb1b",0
"","\nx(6)\n","","","","","","","","","","\nno\n","","","","","","Variant (Part)","PA0292:pA:ca0f59e58fe7470cad307dee43a4eb1b","PA0292:pA:cc967f803f2a4b5babccd120fc7bafd8",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","Variant (Part) [nm i?]","PA0292:pA:8cc3eaea01e34451b982ef394cfae40c","PA0292:pA:ca0f59e58fe7470cad307dee43a4eb1b",0
"","\nx(20)\n","","\nno\n","","","","","","","","","","","","","","VarIdent (VarGen) [nm]","PA0292:pA:accfa10fc0d44f42995ddc92332825c5","PA0292:pA:d12046210497ab81db11330771d7435d",0
"","\nz9\n","\n1\n","","","","","\nBB_WFLinkTypes_desc\n","","","","","","","","","","Verbindungstyp","PA0292:pA:858ce1a680e044cfbc8c9833818b9757","PA0292:pA:85f79f2297bb59b2db110c08bdc52853",0
"","","","","","","","","","","","","","","","","","VerbrauchsAbw Lohn","PA0292:pA:ef03bf95268949ddae3e1fcbd1868618","PA0292:pA:f370df4f2fb94d74b5eec21d5bf3727e",0
"","","","","","","","","","","","","","","","","","VerbrauchsAbw Masch","PA0292:pA:eacdaf5eaf464281bbb085bb04013c74","PA0292:pA:f370df4f2fb94d74b5eec21d5bf3727e",0
"","","","","","","","","","","","","","","","","","Verkaufskostenart","PA0292:pA:2e63b2b5b89449aaae1d57059e378075","PA0292:pA:ff7819748d6a4e1496538bfb817908f2",0
"","","","","","","","","","","","","","","","","","VerlustzeilenID","PA0292:pA:2e7f436c193747dd85433b06fe9045da","PA0292:pA:e45d1d59d5389887da1165f5b5f0f78f",0
"","\nzzzz9\n","","","","","","","","","","","","","","","","Verpackungsmenge (DATANORM)","PA0292:pA:36e3b0a5314d4080a83d5d78a698325b","PA0292:pA:ea8bce705e839b9cdb110805d0ac66d0",0
"","\nx(8)\n","","","","","","\nSB_ClearingRateCategories_desc\n","","","","","","","","","","VerrSatzArt","PA0292:pA:89c500a4408c4ed8890be449885fec5b","PA0292:pA:334e8c423eab47bc97c94f18b654541b",0
"","\nzz9\n","","","","","","","","","","","","","","","","Versandart","PA0292:pA:4af4be41b3d841d6b40b21d673d72aeb","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","Versandart ab Grenze","PA0292:pA:d2f548a4f66941a48f79367b1dcfa50f","PA0292:pA:4af4be41b3d841d6b40b21d673d72aeb",0
"","","","","","","","","","","","","","","","","","Versicherungssaldo Brutto","PA0292:pA:759fdae9c71e44708f1a46642285b18e","PA0292:pA:cbd2ae6a15984e68a6bcd044fe86a24a",0
"","\nx(10)\n","","","","","","","","","","","","","","","","Version (char)","PA0292:pA:8316736d5b1d49d0908d042df8667b92","PA0292:pA:d0c054c48e109b8ddb11e1052e1dc3fc",0
"","\nx(2)\n","","","","","","","","","","","","","","","","Versionsnummer (DATANORM)","PA0292:pA:6b1ad613e53c4ac4bae5813bba0963dd","PA0292:pA:b7375ab07eb80192da114fc5b9640080",0
"","\nx(12)\n","","","","","","","","","","","","","","","","VersionState(char)","PA0292:pA:cb39ce40b8bac791e111135f6dd7a082","PA0292:pA:c1a06e321861fca6db11510724193874",0
"","","","","","","","","","","","","","","","","","Vertical Offset Map ID","PA0292:pA:ce03694df7e4c6abdb1165a248f2e91d","PA0292:pA:ce03694df7e4c6abdb1163a2a5a22493",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","VerweisNr","PA0292:pA:8538cec7b96aae98da1145f25cf0aa4d","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","","","","","","","","","","","","","","","","","Virtual and Temporary Data (2 Val)","PA0292:pA:ec28be251b84608adb11500b86577119","PA0292:pA:cbd2ae6a15984e68a6bcd044fe86a24a",0
"","","","","","","","","","","","","","","","","","Virtual and temporary Data (char)","PA0292:pA:d4125cd023cb09bcdb117f09068c538c","PA0292:pA:d4714e93a52a4471be0cf9a287c4be31",0
"","","","","","","","","","","","","","","","","","Virtual and temporary Data (date)","PA0292:pA:c62df1ca3b017e91db118815c72208cd","PA0292:pA:5a41cffe8822419b97c4f0bfcb53886d",0
"","","","","","","","","","","","","","","","","","Virtual and temporary Data (dec)","PA0292:pA:c295814dcb85cb91db11ff09caa111d8","PA0292:pA:b41ef9557eb2444ea27a6cd71d78523d",0
"","","","","","","","","","","","","","","","","","Virtual and Temporary Data (int)","PA0292:pA:a554a56b705d3590db119909764586f2","PA0292:pA:57d043bdbcf442dab943fcf841884abf",0
"","","","","","","","","","","","","","","","","","Volumenabweichung","PA0292:pA:dfe25186eff94d2ab8f88b43e7bff31d","PA0292:pA:f370df4f2fb94d74b5eec21d5bf3727e",0
"","","","","","","","","","","","","","","","","","von Suchbegriff","PA0292:pA:bed4746804e14504beb96efd02835765","PA0292:pA:c847ae926fb1458a9e8348e7d1a32e24",0
"","","","","","","","","","","","","","","","","","Vor-/NachKalk","PA0292:pA:ae1d9bfa215b47518bb914a94a7187a0","PA0292:pA:cbd2ae6a15984e68a6bcd044fe86a24a",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","Vor-/NachKalk [nm]","PA0292:pA:fd8472d3199346f1b4d6781c7d12e96f","PA0292:pA:ae1d9bfa215b47518bb914a94a7187a0",0
"","","","","","","","","","","","","","","","","","Vorgang (Planparameter)","PA0292:pA:92875f37a6945492db117c0920e5049d","PA0292:pA:c180e3185f204736925138aae136e624",0
"","\nzzz9\n","\n?\n","\nno\n","","","","","","","","","","","","","","Vorgänger [nm]","PA0292:pA:3d3731f37c734f5d9b3b29ad1d9fd224","PA0292:pA:3967fb84ce7041c7ba7613279e8282b7",0
"","\nx\n","\nK\n","","","","","","","","","","","","","","","Vorgangsart (Workflow)","PA0292:pA:cf93f6af9e7e4b67ae004185d17182d0","PA0292:pA:d0c054c48e109b8ddb11e1052e1dc3fc",0
"","","","","","","","","","","","","","","","","","Vorgangsbezeichnung","PA0292:pA:f383d43cda4f4c6cbfa1fa38e52d5c4e","PA0292:pA:7f117fd4f3d94a4581da34d3d98b66f8",0
"","","","","","","\n4\n","","","","","","","","","","","Vorgangsbezeichnung [e4]","PA0292:pA:f6ba647c87804eee971802d788d508c4","PA0292:pA:f383d43cda4f4c6cbfa1fa38e52d5c4e",0
"","","","","","","","","","","","","","","","","","Vorgangsdatum","PA0292:pA:b1469e9a2e70d381da112beb7d1749bb","PA0292:pA:c62df1ca3b017e91db11881501a00099",0
"","","","","","","","","","","","","","","","","","Vorlaufsatz (DATANORM)","PA0292:pA:893dc8c2f1354e64aa78fa1fdc0d3f5a","PA0292:pA:ea8bce705e839b9cdb11f2049351cedb",0
"","","","","","","","","","","","","","","","","","Vorzeichen","PA0292:pA:bfb03e161d834f559ca83d7ca8f6c896","PA0292:pA:e62764783884359dda1183ff1cdc4080",0
"","","\nno\n","","","","","","","","","","","","","","","Vorzeichenwechsel","PA0292:pA:7fadff1fb2bc4f35b77b0883a45f8bc9","PA0292:pA:e62764783884359dda1183ff1cdc4080",0
"","\n9\n","","","","","","\nSK_KPIsTargetValues_desc\n","","","","","","","","","","Warngrenze","PA0292:pA:8db43ae26428446699b6e1c9f49132a6","PA0292:pA:85f79f2297bb59b2db110c08bdc52853",0
"","\nzzz,zzz,zz9.99-\n","","","\n2\n","","","","","","","","","","","","","Warngrenzwert","PA0292:pA:994fcd84b759435888187c9764300727","PA0292:pA:736c9ecfd19147329b5dff2535ae5621",0
"","","","","","","","\nSK_KPIsGoalOrientedTrgtVals_desc\n","","","","","","","","","","Warnobergrenze","PA0292:pA:fd34c9eefa8e4caea68b6bf2a32cb133","PA0292:pA:8db43ae26428446699b6e1c9f49132a6",0
"","\n9\n","","","","","","\nSK_KPIsWarnRowLevels_desc\n","","","","","","","","","","Warnung","PA0292:pA:02331714186d4f7980abbc791cc550fb","PA0292:pA:85f79f2297bb59b2db110c08bdc52853",0
"","","","","","","","\nSK_KPIsGoalOrientedTrgtVals_desc\n","","","","","","","","","","Warnuntergrenze","PA0292:pA:fd36ad7ddc374ac6801fba8012c08f67","PA0292:pA:8db43ae26428446699b6e1c9f49132a6",0
"","","","","","","","","","","","","","","","","","WartungsplanNr","PA0292:pA:f8a17a2d3cfcacbadc11fe65aaf249a2","PA0292:pA:02e8fa55a4d1485ba1744830f8949285",0
"","","\nno\n","","","","","","","","","","","","","","","Watch Average Price","PA0292:pA:d78d400410ec92a1e011493fe575177f","PA0292:pA:f0767dca8f398f81db112a0161eac1d2",0
"","\nx(20)\n","","","","","","","","","","","","","","","","WBC_Configuration_ID","PA0292:pA:3b5795776c4e4cd0928d5e92a8ea4178","PA0292:pA:2d3246ecfd5f4ad7b28a928d17724831",0
"","\nx(60)\n","","","","","","","","","","","","","","","","WBC_UserEntry_ID","PA0292:pA:7134e3f100e7442aba4c75177587aa5f","PA0292:pA:2d3246ecfd5f4ad7b28a928d17724831",0
"","\nx(12)\n","","","","","","","","","","","","","","","","WBM_WebAnalyzer_ID","PA0292:pA:5249d391402c4e5a84c0942aa6deee58","PA0292:pA:2d3246ecfd5f4ad7b28a928d17724831",0
"","\nx(20)\n","","","","","","","","","","","","","","","","WebObjComp ID","PA0292:pA:9c98d51a1ff44bc28c4d44d0e1ff1b65","PA0292:pA:2d3246ecfd5f4ad7b28a928d17724831",0
"","\nx(20)\n","","","","","","","","","","","","","","","","Webservice ID","PA0292:pA:a57ba219d57f9e9ddf1115a5f59e9a2b","PA0292:pA:3e9f387790214583874b48cb2872650a",0
"","\nx(20)\n","","","","","","","","","","","","","","","","WebserviceType ID","PA0292:pA:a57ba219d57f9e9ddf1115a5b586f956","PA0292:pA:3e9f387790214583874b48cb2872650a",0
"","","","","","","","","","","","","","","","","","WebShop","PA0292:pA:8c81ff21cf551885db11c80820944b5c","PA0292:pA:f6e7e676c3f6388adb115107e8175df2",0
"","","","","","","","","","","","","","","","","","WebShop (int)","PA0292:pA:8c81ff21cf551885db11c80870011ac1","PA0292:pA:f6e7e676c3f6388adb11520778aeb067",0
"","\nx(20)\n","","","","","","","","","","","","","","","","Webshop ID","PA0292:pA:b5b551f377aa92a7e0110e85f72d5609","PA0292:pA:cc967f803f2a4b5babccd120fc7bafd8",0
"","","","","","","","","\nWeight\n","","","","","","","","","Weight (dec)","PA0292:pA:886162bcd94c4911a205e86508c2e8ae","PA0292:pA:b41ef9557eb2444ea27a6cd71d78523d",0
"","\n->>>,>>>,>>9.99\n","","","\n2\n","","","","","","","","","\nWeight (Grand Total)\n","","","","Weight (Grand Total)","PA0292:pA:b0ba2b46da2c4a51a07b0becce9deac6","PA0292:pA:886162bcd94c4911a205e86508c2e8ae",0
"","\nzzz,zz9.9999\n","","","\n4\n","","","","","","","","","\nWeight (Total)\n","","","","Weight (Total)","PA0292:pA:d1ea338d395a420ebb1287e64c13d4cc","PA0292:pA:886162bcd94c4911a205e86508c2e8ae",0
"","\n-zzz,zz9.9999\n","","","","","","","","","","","","","","","","Weight (Total) [-]","PA0292:pA:cdf06c6b9cd34882982e61606545e691","PA0292:pA:d1ea338d395a420ebb1287e64c13d4cc",0
"","\nzzz,zz9.9999\n","","","\n4\n","","","","","","","","","\nWeight (Unit)\n","","","","Weight (Unit)","PA0292:pA:53db3e4ccfdb494f9fc08cd21427f9cd","PA0292:pA:886162bcd94c4911a205e86508c2e8ae",0
"","","","","","","","","","","","","","","","","","Weight (Unit)  (acceptable)","PA0292:pA:45017aed97c44b8d9104945fbe4b4870","PA0292:pA:53db3e4ccfdb494f9fc08cd21427f9cd",0
"","","","","","","","","","","","","","","","","","Weight (Unit) (Packaging)","PA0292:pA:32c369e992054bcd9dbc26c515dd6bad","PA0292:pA:53db3e4ccfdb494f9fc08cd21427f9cd",0
"","","","","","","","","","","","","","","","","","Weight (Unit) (Storage-Unit)","PA0292:pA:2448ac256edf45b58778a79b1700c116","PA0292:pA:53db3e4ccfdb494f9fc08cd21427f9cd",0
"","","","","","","","","","","","","","","","","","Weight (Unit) (Weight-Unit)","PA0292:pA:8536b0ff708e4ef88cefdbe65da72fdf","PA0292:pA:53db3e4ccfdb494f9fc08cd21427f9cd",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","Weight (Unit) (Weight-Unit) [nm i?]","PA0292:pA:e6f1ef3bd3d421abe111a1db6bd2db5e","PA0292:pA:8536b0ff708e4ef88cefdbe65da72fdf",0
"","\n9.9\n","\n0\n","","\n1\n","","","","","","","","","","","","","Weight Factor (APS)","PA0292:pA:9da761064faa49bedb11fc5f55412036","PA0292:pA:872e14ad8b1344278ced5b84e342c1c4",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","Weight Factor (APS) [nm i?]","PA0292:pA:c6a8075b7c183ea3df11dae8842bef5e","PA0292:pA:9da761064faa49bedb11fc5f55412036",0
"","\nzz9.99\n","","","","","","","","","","","","","","","","Weighting Factor (positiv)","PA0292:pA:fe136d5a6345e5a9e1111274eda0dfd9","PA0292:pA:e443d06fbc274ab3845e0862ef7bed0d",0
"","","","","","","","","","","","","","","","","","Weighting Factor Managerial","PA0292:pA:fe136d5a6345e5a9e1111374e2dd2af0","PA0292:pA:fe136d5a6345e5a9e1111274eda0dfd9",0
"","","","","","","","","","","","","","","","","","Weighting Factor Tax","PA0292:pA:fe136d5a6345e5a9e11114747798553f","PA0292:pA:fe136d5a6345e5a9e1111274eda0dfd9",0
"","","","","\n10\n","","","","","","","","","","","","","Weigth (Unit) [d10]","PA0292:pA:ed6b3c2f4a184359ad5e4926e5120940","PA0292:pA:53db3e4ccfdb494f9fc08cd21427f9cd",0
"","","\nno\n","","","","","","","","","","","","","","","Werkstoff (DATANORM)","PA0292:pA:77ff184a16d649c6916be9b39fce1c88","PA0292:pA:ea8bce705e839b9cdb11f2049351cedb",0
"","\nx(20)\n","\n*\n","","","","","","","","","","","","","","","Wert Bedeutung","PA0292:pA:6dc448548d294a6eafb0539acc511b09","PA0292:pA:b8e23f6bd5214f8dae9c43c24d4e28df",0
"","","","","","","","","","","","","","","","","","Wert Lohn Fix","PA0292:pA:864221f22d70fcabdb119a0a2f143162","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","Wert Lohn Var","PA0292:pA:864221f22d70fcabdb119a0af9c34271","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","Wert Masch Fix","PA0292:pA:864221f22d70fcabdb119b0ad082ed81","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","Wert Masch Var","PA0292:pA:864221f22d70fcabdb119b0a791a8c8e","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","Wert Material","PA0292:pA:864221f22d70fcabdb119d0a648c3649","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","","","","","","","","","","","","","","","","","Wert Material Fix","PA0292:pA:8cb0e5b180812491de1155d3ad5d90a1","PA0292:pA:be6da6f1a9f07996df11d2ddb1b1635d",0
"","\nzzzzz9\n","","","","","","","","","","","","","","","","Width","PA0292:pA:c4c93063259e45c899b2ee79356bb0a5","PA0292:pA:cdc55e471670464fb12d0cbdadbfaa60",0
"","\nzz9.99\n","","\nno\n","\n2\n","","","","","","","","","","","","","Width (Chars) [nm]","PA0292:pA:d792aad5acb34db3977573e6bba3cde6","PA0292:pA:e24206461cacf08bdb111d0b64ecc87e",0
"","\nzz9\n","\n132\n","","","","","","","","","","","","","","","Width (Report)","PA0292:pA:a6f71d203d52456fa635ed278e5bcb18","PA0292:pA:cdc55e471670464fb12d0cbdadbfaa60",0
"","\nzz9.9\n","\n21\n","","\n1\n","","","","","","","","","","","","","Width (RTF)","PA0292:pA:a80fe51aef8242aeaa8b3ba54e07f6cc","PA0292:pA:e24206461cacf08bdb111d0b64ecc87e",0
"","\nzz,zz9\n","","","","","","","","","","","","","","","","Width (Size)","PA0292:pA:2aff16debe2c4ea0b539e6dccdca1828","PA0292:pA:85f79f2297bb59b2db110c08bdc52853",0
"","\nx(3)\n","","","","","","","","","","","","","","","","Withdrawal Code","PA0292:pA:ca4acc0e03654daadb11ce867d877ac0","PA0292:pA:d0c054c48e109b8ddb11e2050af5dd39",0
"","","","","","","","","","","","","","","","","","wm Rab-/ZuArt #","PA0292:pA:3b597cdaa22e48ce989f72db53491a09","PA0292:pA:805062bae13346b89ff87e50cff6ef8f",0
"","\nx(6)\n","","","","","","","","","","","","","","","","Work Group ID","PA0292:pA:f9405102ea7d4a08bd52f988258dfae9","PA0292:pA:3e9f387790214583874b48cb2872650a",0
"","\nx\n","","","","","","","","","","","","","","","","Work Order State","PA0292:pA:44fe66ed1f7f42598fb7fd2479f4fb48","PA0292:pA:c1a06e321861fca6db11510724193874",0
"","","\nB\n","","","","","\nPP_OrderStatus_desc\n","","","","","","","","","","Work Order State [i]","PA0292:pA:22f0c36f119b47cd9e1760a8d3b3ef6d","PA0292:pA:44fe66ed1f7f42598fb7fd2479f4fb48",0
"","","","","","","","","","","","","","","","","","Workflow (char)","PA0292:pA:838dcc80aa46a49adb1134082ee29efe","PA0292:pA:ef259538161f9894db11fd07c432a3b1",0
"","\nx(4)\n","","","","","","\nBB_LockStatusFct_desc\n","","","","","","","","","","Workflow Function","PA0292:pA:89751fbe15fc6ebbe01148177db2808f","PA0292:pA:838dcc80aa46a49adb1134082ee29efe",0
"","","","","","","","","","","","","","","","","","writeToConfigFile","PA0292:pA:58f4b5ecdb9f491c9ca3c4b2f6da03f8","PA0292:pA:b78b3932a3efb190da117cec747ebf4b",0
"","\nzzz9.99\n","","\nno\n","\n2\n","","","","","","","","","","","","","X Coordinate (Chars) [nm]","PA0292:pA:ad80847c597ac6bee11106e3e9c32f81","PA0292:pA:e24206461cacf08bdb111d0b64ecc87e",0
"","\nx(20)\n","","","","","","","","","","","","","","","","X25","PA0292:pA:c86466041ccb422d96557e1d1c707fb3","PA0292:pA:b7375ab07eb80192da115fc5394022bf",0
"","\nzzz9.99\n","","\nno\n","\n2\n","","","","","","","","","","","","","Y Coordinate (Chars) [nm]","PA0292:pA:ad80847c597ac6bee11106e35bf00c85","PA0292:pA:e24206461cacf08bdb111d0b64ecc87e",0
"","\n9999/99\n","","","","","","","","","","","","","","","","Year/Period","PA0292:pA:87c7c391489a4a4283b3ad16172bb010","PA0292:pA:d904b7cfcdf34393aa11296788a5e20f",0
"","","","","","","\n12\n","","","","","","","","","","","Year/Period [e12]","PA0292:pA:50de6ff8dcf443cfb06138a05820b502","PA0292:pA:87c7c391489a4a4283b3ad16172bb010",0
"","","","","","","","\nSK_KPIsTargetAreas_desc\n","","","","","","","","","","Zählbereich","PA0292:pA:ec03f2b3d4744bb5a0250e20314468c9","PA0292:pA:1c8f6444abfa483db79bc657b46d094d",0
"","\nzzz,zz9.99-\n","","","","","","","","","","","","","","","","Zählerfaktor","PA0292:pA:30760638206e42b192ef2a7643d9b8a3","PA0292:pA:872e14ad8b1344278ced5b84e342c1c4",0
"","\nzz9\n","","","","","","","","","","","","","","","","Zahlungsziel","PA0292:pA:6ff9b3c967004a159d8bfd8518be529e","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","Zahlungsziel [nm i?]","PA0292:pA:dab49e1dea2849d28b972f4cb63d1fc2","PA0292:pA:6ff9b3c967004a159d8bfd8518be529e",0
"","\nzz9\n","","","","","","","","","","","","","","","","Zeilenansicht","PA0292:pA:9337683ef0e1481ab1c6a492e4127681","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","\nz9\n","","","","","","","","","","","","","","","","Zeilennummer # (DATANORM)","PA0292:pA:c401b8b767c668bedb119f70dab41d38","PA0292:pA:ea8bce705e839b9cdb110805d0ac66d0",0
"","\n99\n","","","","","","","","","","","","","","","","Zeitbezug","PA0292:pA:bbdd80b5378643d185043bfc5931f8ee","PA0292:pA:cad68e6802b54ccdba6a0d898778a273",0
"","\nzzz,zz9\n","","","\n0\n","","","","","","","","","","","","","Zeitmengeneinheit","PA0292:pA:c2909b9d9f0f6481db11700a5cc32e91","PA0292:pA:872e14ad8b1344278ced5b84e342c1c4",0
